transaction_id,customer_id,amount,currency,payment_method,failure_reason,attempt_number,customer_total_transactions,customer_successful_transactions,customer_failed_transactions,customer_success_rate,customer_lifetime_value,customer_age_days,transaction_date,hour_of_day,day_of_week,days_since_last_transaction,is_retry,customer_recent_failure_count,customer_recent_success_count,customer_avg_transaction_amount,amount_vs_avg_ratio,customer_failure_rate,customer_days_active,recovery_probability_actual,recovered
5531,228,243.58,INR,card,merchant_error,1,19,13.0,6.0,0.7187234489542063,1083.106703372181,678,2025-03-21 12:00:00,12,4,5.293564893708379,0,5.0,10.0,57.005615966956896,4.272912341499657,0.28127655104579374,678,0.3589730706085361,0
5532,1061,233.57,INR,card,invalid_cvv,2,17,12.0,5.0,0.7221492895401375,849.9850496680709,1174,2025-01-14 17:00:00,17,1,3.96204495451155,1,5.0,10.0,49.999120568710055,4.671482164951725,0.27785071045986254,1174,0.224260417687291,0
5533,1281,211.39,INR,netbanking,network_timeout,2,15,12.0,3.0,0.8416742479323701,135.58199161312726,1744,2025-03-29 15:00:00,15,5,3.799384305045847,1,3.0,10.0,9.03879944087515,23.386955467122622,0.1583257520676299,1744,0.12105029047890359,0
5534,521,7.5,INR,upi,invalid_cvv,1,22,14.0,8.0,0.6749602395773788,581.9103242530385,76,2025-03-17 11:00:00,11,0,7.549732297471272,0,5.0,10.0,26.450469284229026,0.28354884442340844,0.32503976042262117,76,0.412107867884003,0
5535,374,719.84,INR,upi,network_timeout,1,12,10.0,2.0,0.88865577284754,278.99165371512436,845,2025-02-08 14:00:00,14,5,2.1211208536127337,0,2.0,10.0,23.249304476260363,30.961786436881223,0.11134422715245995,845,0.2992591212885623,1
5536,730,292.67,INR,wallet,authentication_failed,1,18,9.0,9.0,0.5344729416353365,2364.738204092951,1239,2025-01-23 06:00:00,6,3,3.813949603130506,0,5.0,9.0,131.3743446718306,2.227756117307998,0.46552705836466346,1239,0.17125104335090652,0
5537,626,695.03,INR,wallet,card_blocked,1,21,16.0,5.0,0.7992377217850051,28.48804291766578,1321,2025-02-10 21:00:00,21,0,0.35718650308912075,0,5.0,10.0,1.356573472269799,512.3423199755528,0.20076227821499493,1321,0.01,0
5538,507,295.73,INR,wallet,network_timeout,2,20,13.0,7.0,0.6628972669108314,1437.1535754753852,1022,2025-01-15 19:00:00,19,2,0.27619039200314766,1,5.0,10.0,71.85767877376927,4.115496145249163,0.3371027330891686,1022,0.24874356005241094,0
5539,1299,10.63,INR,netbanking,authentication_failed,1,26,24.0,2.0,0.9314897178252528,457.67518608870546,608,2025-02-05 12:00:00,12,2,11.955803403260209,0,2.0,10.0,17.60289177264252,0.6038780523845851,0.0685102821747472,608,0.38537502166486676,1
5540,1151,1806.98,INR,upi,customer_cancelled,1,9,5.0,4.0,0.6301591076075508,155.28186603658577,1430,2025-01-31 12:00:00,12,4,12.175873798438294,0,4.0,5.0,17.253540670731752,104.7309670800088,0.3698408923924492,1430,0.06168412786392193,0
5541,1045,2483.13,INR,emi,network_timeout,1,20,16.0,4.0,0.8238392934715927,969.7370214928118,563,2025-02-17 11:00:00,11,0,9.364440965478506,0,4.0,10.0,48.48685107464059,51.212441001323704,0.17616070652840732,563,0.30959704705243773,0
5542,896,27.01,INR,emi,authentication_failed,1,18,14.0,4.0,0.7912336136153706,251.47648746684501,1304,2025-03-20 11:00:00,11,3,1.6435607377901316,0,4.0,10.0,13.970915970380279,1.9333020152196083,0.2087663863846294,1304,0.2909428005624983,1
5543,409,461.75,INR,wallet,merchant_error,1,9,8.0,1.0,0.8933980271214704,1963.11662439103,1569,2025-01-14 21:00:00,21,1,1.8870616095663886,0,1.0,8.0,218.1240693767811,2.116914475872842,0.10660197287852957,1569,0.4007834010673409,1
5544,874,4207.79,INR,emi,card_blocked,2,15,10.0,5.0,0.679379133564309,471.6993954707972,1198,2025-02-25 10:00:00,10,1,0.33064773722643015,1,5.0,10.0,31.446626364719812,133.80735825833287,0.320620866435691,1198,0.01,0
5545,1354,39.58,INR,netbanking,network_timeout,1,16,10.0,6.0,0.6513554231505375,8829.977959402773,98,2025-02-24 20:00:00,20,0,0.04914509089005651,0,5.0,10.0,551.8736224626733,0.07171931831671668,0.3486445768494625,98,0.2587212854461529,0
5546,505,682.99,INR,upi,card_expired,2,9,1.0,8.0,0.20286168620766348,317.49822214302804,473,2025-03-31 05:00:00,5,0,26.688093756536233,1,5.0,1.0,35.277580238114226,19.36045486651863,0.7971383137923365,473,0.19304397047351268,0
5547,398,3336.43,INR,wallet,card_expired,1,11,9.0,2.0,0.9080879629055956,64.84027946879674,1330,2025-01-03 09:00:00,9,4,0.9900646487671872,0,2.0,9.0,5.894570860799703,566.017455517933,0.09191203709440443,1330,0.1616271451831819,0
5548,929,58.36,INR,upi,authentication_failed,3,12,9.0,3.0,0.811137028899582,992.4517792027642,1026,2025-01-14 11:00:00,11,1,0.4678257670110852,1,3.0,9.0,82.70431493356368,0.7056463746405559,0.18886297110041805,1026,0.22261189960555666,0
5549,772,270.23,INR,wallet,card_expired,1,15,7.0,8.0,0.5297174158834294,118.28630336643782,1380,2025-01-08 08:00:00,8,2,5.579101093273776,0,5.0,7.0,7.885753557762522,34.268126441003595,0.47028258411657065,1380,0.01,0
5550,989,217.15,INR,wallet,bank_declined,3,18,10.0,8.0,0.596311946864269,772.9460456143137,476,2025-01-31 12:00:00,12,4,0.25767378144803055,1,5.0,10.0,42.94144697857298,5.05688595236099,0.403688053135731,476,0.01,0
5551,1473,1815.59,INR,card,authentication_failed,2,18,13.0,5.0,0.7760461335220691,70.00189595999585,1019,2025-02-14 13:00:00,13,4,1.505998397708356,1,5.0,10.0,3.8889942199997694,466.85335521020846,0.22395386647793092,1019,0.2351861029882681,0
5552,245,72.23,INR,card,authentication_failed,1,22,12.0,10.0,0.5477780295272613,65.87320543596144,1321,2025-01-13 20:00:00,20,0,6.6728361505274245,0,5.0,10.0,2.99423661072552,24.123010099224683,0.4522219704727387,1321,0.30045382067731113,1
5553,1093,1626.23,INR,wallet,card_expired,2,15,4.0,11.0,0.3023082645171872,10140.878349164052,1365,2025-01-25 11:00:00,11,5,5.596498121142349,1,5.0,4.0,676.0585566109368,2.4054573144554916,0.6976917354828128,1365,0.05951088875281461,0
5554,309,142.28,INR,wallet,card_expired,1,21,19.0,2.0,0.9056156541157455,138.0209063598068,1693,2025-03-17 02:00:00,2,0,13.540568269290077,0,2.0,10.0,6.572424112371752,21.648024772499998,0.09438434588425448,1693,0.11127356068561657,0
5555,129,500.99,INR,wallet,invalid_cvv,1,18,13.0,5.0,0.7519649999725642,207.54697281542545,1192,2025-01-16 14:00:00,14,3,9.365230843262992,0,5.0,10.0,11.530387378634748,43.44953760428815,0.24803500002743584,1192,0.3489651243169606,1
5556,542,16.79,INR,wallet,merchant_error,1,18,12.0,6.0,0.6850383447792238,979.5793687162547,1180,2025-03-03 10:00:00,10,0,4.834422233335376,0,5.0,10.0,54.42107603979193,0.3085201767734873,0.31496165522077624,1180,0.4646058832072211,0
5557,1078,526.31,INR,emi,insufficient_funds,1,22,19.0,3.0,0.8880035642457377,2321.984506615765,748,2025-01-10 20:00:00,20,4,0.1393636152450791,0,3.0,10.0,105.54475030071659,4.98660519353587,0.11199643575426232,748,0.254212020567361,0
5558,169,98.85,INR,netbanking,customer_cancelled,1,19,16.0,3.0,0.8579563471005365,714.702519672985,422,2025-01-15 18:00:00,18,2,5.81092625352161,0,3.0,10.0,37.61592208805184,2.627876561648831,0.14204365289946352,422,0.01,0
5559,334,26.74,INR,emi,customer_cancelled,2,21,7.0,14.0,0.3715486313548073,10124.60899775274,1044,2025-03-19 09:00:00,9,2,5.833386287308806,1,5.0,7.0,482.12423798822573,0.055462882578936085,0.6284513686451927,1044,0.024977189010505874,0
5560,695,415.8,INR,upi,network_timeout,1,21,13.0,8.0,0.6431556740984959,230.5780044655512,728,2025-02-21 22:00:00,22,4,9.509590367373354,0,5.0,10.0,10.979904974550058,37.86918019452522,0.35684432590150406,728,0.24264977565368467,0
5561,630,32.91,INR,emi,daily_limit_exceeded,1,16,12.0,4.0,0.7576295994928927,1690.848415895209,1096,2025-03-27 17:00:00,17,3,6.422407225422323,0,4.0,10.0,105.67802599345056,0.31141762623423347,0.24237040050710734,1096,0.3689934537888035,0
5562,912,3415.86,INR,wallet,card_expired,3,19,12.0,7.0,0.6323773664894982,752.1297648242892,824,2025-02-14 19:00:00,19,4,18.744694344314066,1,5.0,10.0,39.58577709601522,86.2900832214267,0.36762263351050184,824,0.07312647581080853,0
5563,78,28.91,INR,emi,network_timeout,1,13,11.0,2.0,0.8564467725432496,622.0050591249932,538,2025-01-17 15:00:00,15,4,12.877149338902694,0,2.0,10.0,47.84654300961486,0.6042233812835857,0.14355322745675037,538,0.36950698199553844,0
5564,661,1403.22,INR,upi,daily_limit_exceeded,3,23,18.0,5.0,0.8155759079166391,190.45593677988236,758,2025-01-12 20:00:00,20,6,0.27537621400869716,1,5.0,10.0,8.280692903473147,169.45683366804383,0.18442409208336086,758,0.09378082185227055,0
5565,626,132.08,INR,emi,invalid_cvv,1,21,16.0,5.0,0.7992377217850051,28.48804291766578,1321,2025-02-17 21:00:00,21,0,2.1398980732509227,0,5.0,10.0,1.356573472269799,97.36295357376086,0.20076227821499493,1321,0.42582219205725147,1
5566,151,10609.76,INR,wallet,card_blocked,3,16,9.0,7.0,0.6170813623123006,180.50198050940523,1781,2025-01-09 12:00:00,12,3,13.605711085922042,1,5.0,9.0,11.281373781837827,940.4670215856978,0.3829186376876994,1781,0.08459408091978086,1
5567,1474,63.23,INR,emi,insufficient_funds,3,16,13.0,3.0,0.8498337213069884,408.99830579918813,244,2025-02-28 20:00:00,20,4,6.330876808341107,1,3.0,10.0,25.562394112449258,2.4735554784833735,0.15016627869301158,244,0.12057179854825383,0
5568,21,41.65,INR,emi,card_blocked,2,15,11.0,4.0,0.748448536986426,1548.2537801125056,1715,2025-03-08 01:00:00,1,5,8.342275426032506,1,4.0,10.0,103.21691867416705,0.40351911813488467,0.251551463013574,1715,0.13579263222738647,0
5569,193,327.1,INR,netbanking,card_expired,3,14,4.0,10.0,0.31057876103906695,512.5876158268338,1213,2025-02-06 14:00:00,14,3,9.25234934852594,1,5.0,4.0,36.61340113048813,8.933887317221194,0.6894212389609331,1213,0.01,0
5570,1137,3026.29,INR,card,insufficient_funds,2,16,13.0,3.0,0.8399566462145036,533.9432464992367,777,2025-02-18 14:00:00,14,1,12.231212641863042,1,3.0,10.0,33.37145290620229,90.68499380311802,0.1600433537854964,777,0.024466845329079855,0
5571,69,227.49,INR,upi,customer_cancelled,2,17,11.0,6.0,0.6543750766654656,393.91030555134887,1399,2025-03-01 08:00:00,8,5,0.8666436906348306,1,5.0,10.0,23.171194444196992,9.817793404990944,0.34562492333453443,1399,0.14988232563499987,0
5572,833,134.26,INR,netbanking,bank_declined,1,18,15.0,3.0,0.8856279538316469,30.462151076724822,1455,2025-03-20 11:00:00,11,3,2.145474561977722,0,3.0,10.0,1.6923417264847123,79.33385905391657,0.11437204616835306,1455,0.19894819358919064,0
5573,767,843.89,INR,upi,authentication_failed,1,12,9.0,3.0,0.8069463213986285,544.1516351853408,1418,2025-01-13 02:00:00,2,0,1.766518761332313,0,3.0,9.0,45.345969598778396,18.61003320618673,0.19305367860137146,1418,0.5659586608828386,0
5574,227,85.08,INR,wallet,invalid_cvv,2,15,13.0,2.0,0.8907652433355726,3936.619066953724,1464,2025-02-04 23:00:00,23,1,2.570495210724222,1,2.0,10.0,262.44127113024825,0.32418681571533475,0.10923475666442739,1464,0.28138577435766265,0
5575,917,72.92,INR,upi,card_expired,2,17,8.0,9.0,0.4744193191890351,4827.729427431955,1152,2025-03-04 11:00:00,11,1,9.591670556905436,1,5.0,8.0,283.98408396658556,0.25677495365754366,0.5255806808109649,1152,0.01,0
5576,83,266.17,INR,upi,card_blocked,3,16,6.0,10.0,0.3779175210575707,120.65233451579803,1615,2025-03-02 06:00:00,6,6,1.217770713514083,1,5.0,6.0,7.540770907237377,35.297452113886536,0.6220824789424293,1615,0.01,0
5577,698,198.15,INR,netbanking,card_blocked,1,18,13.0,5.0,0.7699331055259879,155.6954981179383,1665,2025-02-11 22:00:00,22,1,6.259737211049553,0,5.0,10.0,8.649749895441017,22.908176813810304,0.23006689447401207,1665,0.14166595540012794,0
5578,268,114.25,INR,wallet,customer_cancelled,1,10,3.0,7.0,0.37892558823042394,42.76419849960527,1737,2025-01-15 11:00:00,11,2,15.091955097600033,0,5.0,3.0,4.2764198499605275,26.716272959273294,0.6210744117695761,1737,0.01,0
5579,70,157.51,INR,netbanking,merchant_error,3,17,13.0,4.0,0.8136023883594488,1594.021710964196,594,2025-03-27 19:00:00,19,3,5.834489038263294,1,4.0,10.0,93.76598299789389,1.67982028198369,0.18639761164055124,594,0.24709321557270272,0
5580,675,198.99,INR,wallet,card_blocked,2,14,7.0,7.0,0.5685472035587182,2171.7864388101016,1038,2025-03-07 12:00:00,12,4,21.82137740501531,1,5.0,7.0,155.1276027721501,1.2827504354094517,0.43145279644128176,1038,0.01,0
5581,429,107.89,INR,netbanking,invalid_cvv,3,16,13.0,3.0,0.8378303603238997,5146.891771835701,210,2025-03-14 11:00:00,11,4,6.979541150426752,1,3.0,10.0,321.6807357397313,0.33539465691626846,0.16216963967610032,210,0.35568118164647355,0
5582,705,1639.52,INR,wallet,daily_limit_exceeded,2,16,5.0,11.0,0.32311527880794566,364.23211002509345,747,2025-02-12 16:00:00,16,2,0.2393711017720263,1,5.0,5.0,22.76450687656834,72.02088799417697,0.6768847211920543,747,0.0466958718751751,0
5583,1,143.83,INR,netbanking,daily_limit_exceeded,1,17,10.0,7.0,0.5918713654588965,6.797693670948611,1156,2025-02-01 09:00:00,9,5,6.966213200647152,0,5.0,10.0,0.3998643335852124,143.83,0.4081286345411035,1156,0.3239469963540326,1
5584,730,47.36,INR,netbanking,network_timeout,1,18,9.0,9.0,0.5344729416353365,2364.738204092951,1239,2025-03-19 12:00:00,12,2,8.293000952355847,0,5.0,9.0,131.3743446718306,0.3604965651269579,0.46552705836466346,1239,0.38099151357699085,1
5585,1120,131.0,INR,wallet,card_blocked,2,22,16.0,6.0,0.7503359102476045,299.3835073280279,174,2025-02-15 19:00:00,19,5,0.1763489467053529,1,5.0,10.0,13.608341242183087,9.626448783774372,0.2496640897523955,174,0.09861848742193685,0
5586,1487,902.42,INR,upi,daily_limit_exceeded,3,12,7.0,5.0,0.6154003113971033,18.344603496906483,1477,2025-02-06 11:00:00,11,3,1.965948474482172,1,5.0,7.0,1.5287169580755402,590.3120229241335,0.3845996886028967,1477,0.042686401162634474,0
5587,495,668.0,INR,netbanking,invalid_cvv,1,20,18.0,2.0,0.9152631606675863,146.39069539319397,179,2025-02-20 13:00:00,13,3,6.630330716570711,0,2.0,10.0,7.319534769659699,91.26263089410214,0.08473683933241372,179,0.13398032456347486,0
5588,420,280.04,INR,upi,daily_limit_exceeded,2,15,9.0,6.0,0.6001230868317524,249.4255879979694,1426,2025-02-09 02:00:00,2,6,1.0571624561408683,1,5.0,9.0,16.628372533197957,16.841094908170362,0.3998769131682476,1426,0.23729676317227166,0
5589,642,23.73,INR,wallet,invalid_cvv,2,14,4.0,10.0,0.306790517249671,649.9286425321128,878,2025-02-16 17:00:00,17,6,3.7236125595448986,1,5.0,4.0,46.423474466579485,0.5111638082385099,0.693209482750329,878,0.11093422400087985,0
5590,485,844.92,INR,wallet,bank_declined,2,18,12.0,6.0,0.7163292985589249,254.86938881586653,1407,2025-02-12 11:00:00,11,2,0.5383285874068259,1,5.0,10.0,14.159410489770362,59.67197579379612,0.2836707014410751,1407,0.01957963593677897,1
5591,328,7609.94,INR,wallet,merchant_error,1,11,7.0,4.0,0.6400546654058459,247.16713466774428,1357,2025-01-04 13:00:00,13,5,1.3664517674299592,0,4.0,7.0,22.46973951524948,338.6750431546116,0.3599453345941541,1357,0.4017084843801495,0
5592,116,194.88,INR,card,authentication_failed,1,16,14.0,2.0,0.8810847761726086,172.73058485930116,217,2025-03-28 03:00:00,3,4,5.350404501104936,0,2.0,10.0,10.795661553706323,18.0516959549454,0.11891522382739139,217,0.17758934074246255,0
5593,440,366.96,INR,netbanking,invalid_cvv,2,11,5.0,6.0,0.47764520207016253,833.1051276747954,1309,2025-03-31 11:00:00,11,0,0.9896573539995822,1,5.0,5.0,75.73682978861777,4.8451988421510235,0.5223547979298375,1309,0.09661514012456282,0
5594,1391,1426.54,INR,emi,insufficient_funds,1,17,15.0,2.0,0.9320377659922531,4086.918906241325,1043,2025-02-25 12:00:00,12,1,7.064316250178717,0,2.0,10.0,240.40699448478384,5.933853975659974,0.06796223400774692,1043,0.12873750657789038,0
5595,470,2011.07,INR,emi,merchant_error,1,15,12.0,3.0,0.8100640598944818,368.04946442387603,554,2025-02-09 13:00:00,13,6,4.868921612685098,0,3.0,10.0,24.536630961591737,81.96194510762362,0.18993594010551818,554,0.4303777932691969,0
5596,810,45.11,INR,netbanking,invalid_cvv,2,18,7.0,11.0,0.4288322301265063,237.15925243901117,853,2025-01-18 12:00:00,12,5,1.7972493106778853,1,5.0,7.0,13.175514024389509,3.423775339352666,0.5711677698734937,853,0.15736136472056886,0
5597,854,59.11,INR,card,insufficient_funds,1,17,12.0,5.0,0.7387084341743217,36.167386609089945,1461,2025-02-19 14:00:00,14,2,2.8021147922527625,0,5.0,10.0,2.1274933299464673,27.783870890672706,0.26129156582567825,1461,0.0398495451321766,0
5598,997,147.53,INR,card,invalid_cvv,1,16,9.0,7.0,0.6019760800633316,221.9263923667997,571,2025-01-05 11:00:00,11,6,0.1115489702830351,0,5.0,9.0,13.87039952292498,10.636319433781456,0.3980239199366684,571,0.08718927376771593,0
5599,408,541.77,INR,emi,invalid_cvv,1,20,5.0,15.0,0.2557496166696028,192.53591665862973,688,2025-02-13 16:00:00,16,3,8.303050552618647,0,5.0,5.0,9.626795832931487,56.27729198813016,0.7442503833303973,688,0.3357182829536779,0
5600,844,282.77,INR,netbanking,card_blocked,1,13,9.0,4.0,0.7181157508959113,1189.345134225449,685,2025-02-27 20:00:00,20,3,10.032076922762984,0,4.0,9.0,91.48808724811147,3.090784915342484,0.2818842491040887,685,0.0423182630651611,0
5601,1452,475.39,INR,card,bank_declined,2,21,12.0,9.0,0.6101367452844746,3459.4994063466634,691,2025-03-28 10:00:00,10,4,1.6775360066385279,1,5.0,10.0,164.73806696888875,2.88573253739695,0.3898632547155254,691,0.01,0
5602,497,3679.11,INR,netbanking,card_expired,3,20,13.0,7.0,0.6664581455707101,122.64821462969799,599,2025-03-18 21:00:00,21,1,4.637228221355853,1,5.0,10.0,6.1324107314848995,599.9451375803626,0.33354185442928985,599,0.01,0
5603,318,48.08,INR,card,network_timeout,2,16,11.0,5.0,0.7363448198866069,37.67036737213358,1664,2025-01-16 21:00:00,21,3,5.816979477118913,1,5.0,10.0,2.354397960758349,20.421356457730486,0.26365518011339306,1664,0.2956355955695825,0
5604,653,48.65,INR,upi,bank_declined,3,24,18.0,6.0,0.7772261164059194,466.3862631710831,855,2025-01-17 13:00:00,13,4,3.0062031769362707,1,5.0,10.0,19.432760965461796,2.503504267173694,0.22277388359408057,855,0.10094472676090732,0
5605,924,591.07,INR,emi,customer_cancelled,1,15,12.0,3.0,0.8429990871930535,751.3649800691297,738,2025-03-24 11:00:00,11,0,2.550645774749804,0,3.0,10.0,50.090998671275315,11.79992445107606,0.1570009128069465,738,0.04387908261134072,0
5606,89,139.34,INR,card,authentication_failed,1,14,11.0,3.0,0.8432228203666104,154.648400764689,1159,2025-03-13 11:00:00,11,3,7.110663709801052,0,3.0,10.0,11.046314340334929,12.614162127471664,0.15677717963338955,1159,0.23857959096449,1
5607,1238,1841.36,INR,netbanking,card_blocked,2,15,9.0,6.0,0.6547005550734658,278.57070502333204,940,2025-02-17 14:00:00,14,0,4.622513601763798,1,5.0,9.0,18.571380334888804,99.15041137468714,0.3452994449265342,940,0.14590254295894112,0
5608,866,145.91,INR,card,authentication_failed,2,15,9.0,6.0,0.6015972571713193,112.8439365058393,569,2025-02-22 11:00:00,11,5,2.6972740610409147,1,5.0,9.0,7.522929100389287,19.395370879203107,0.3984027428286807,569,0.2033808746196834,0
5609,383,50.45,INR,emi,network_timeout,2,12,7.0,5.0,0.6045794518938089,369.3899760310287,489,2025-03-20 10:00:00,10,3,0.9904123056663836,1,5.0,7.0,30.782498002585726,1.638918322865227,0.3954205481061911,489,0.3830759726344414,1
5610,611,375.79,INR,wallet,insufficient_funds,1,14,12.0,2.0,0.8884206204639871,30.51554610343071,287,2025-01-29 11:00:00,11,2,1.3114453779695567,0,2.0,10.0,2.179681864530765,172.40589377519038,0.11157937953601293,287,0.1600481865792247,0
5611,1003,1841.07,INR,card,bank_declined,1,18,9.0,9.0,0.5448634635772915,841.4439821546908,826,2025-03-30 14:00:00,14,6,14.174705294801544,0,5.0,9.0,46.74688789748282,39.38379821214015,0.45513653642270846,826,0.12578227181678298,1
5612,1193,232.46,INR,emi,daily_limit_exceeded,1,12,7.0,5.0,0.6239367370902001,142.59862728710817,876,2025-01-06 08:00:00,8,0,2.6229396838375694,0,5.0,7.0,11.883218940592348,19.562039642805107,0.37606326290979986,876,0.11670595249546503,0
5613,799,9.91,INR,netbanking,daily_limit_exceeded,1,7,5.0,2.0,0.8069104604585606,626.3519589754932,924,2025-03-27 02:00:00,2,3,4.513787187461916,0,2.0,5.0,89.47885128221331,0.1107524276182781,0.19308953954143937,924,0.3884750703588948,0
5614,487,86.23,INR,upi,daily_limit_exceeded,2,15,6.0,9.0,0.4074318417331866,1114.0669641073528,756,2025-02-14 14:00:00,14,4,5.3814236803368445,1,5.0,6.0,74.27113094049018,1.1610163856141074,0.5925681582668134,756,0.10782937038228128,0
5615,217,85.98,INR,emi,merchant_error,1,10,6.0,4.0,0.6644563819274995,88.1721453733622,1430,2025-03-23 12:00:00,12,6,5.6980849193657255,0,4.0,6.0,8.81721453733622,9.75137892311913,0.33554361807250055,1430,0.4554539428258302,1
5616,271,1250.6,INR,emi,daily_limit_exceeded,1,21,15.0,6.0,0.7592577102865428,59.63607500336848,1763,2025-02-21 13:00:00,13,4,1.2701586818017563,0,5.0,10.0,2.8398130953984992,440.3810948074061,0.24074228971345724,1763,0.41933452728858306,1
5617,840,371.53,INR,netbanking,invalid_cvv,1,28,15.0,13.0,0.5374442177785657,1446.9538844137496,1566,2025-02-17 14:00:00,14,0,12.12516748630419,0,5.0,10.0,51.6769244433482,7.189475844432204,0.46255578222143434,1566,0.28272272900138984,0
5618,882,414.08,INR,wallet,network_timeout,1,16,12.0,4.0,0.7714018585359231,396.433958549505,938,2025-03-27 16:00:00,16,3,14.725249258359053,0,4.0,10.0,24.777122409344063,16.71219091381815,0.22859814146407686,938,0.4515747161220185,0
5619,328,1502.2,INR,card,customer_cancelled,2,11,7.0,4.0,0.6400546654058459,247.16713466774428,1357,2025-01-26 09:00:00,9,6,1.8194475262539282,1,4.0,7.0,22.46973951524948,66.85435756745225,0.3599453345941541,1357,0.01,0
5620,43,136.36,INR,wallet,customer_cancelled,3,13,8.0,5.0,0.670082709610871,170.5630440236756,1735,2025-03-11 11:00:00,11,1,0.546992215154383,1,5.0,8.0,13.120234155667353,10.393107194744585,0.329917290389129,1735,0.13445933207076868,0
5621,40,632.6,INR,wallet,bank_declined,2,17,13.0,4.0,0.8190404086511265,1354.5068969873291,504,2025-02-05 12:00:00,12,2,7.906885399852998,1,4.0,10.0,79.6768762933723,7.9395682841625295,0.18095959134887352,504,0.05710587400492578,0
5622,1334,81.02,INR,card,insufficient_funds,1,14,12.0,2.0,0.8773063038581401,535.8235747010496,245,2025-02-23 18:00:00,18,6,8.146176787279565,0,2.0,10.0,38.2731124786464,2.1168908080105386,0.12269369614185988,245,0.056684424773676634,0
5623,23,32.29,INR,upi,bank_declined,1,24,19.0,5.0,0.8311235361205931,401.7679320418311,799,2025-01-22 19:00:00,19,2,1.6367931901302462,0,5.0,10.0,16.740330501742964,1.9288747015262357,0.1688764638794069,799,0.028635688174694668,0
5624,705,417.9,INR,card,card_expired,1,16,5.0,11.0,0.32311527880794566,364.23211002509345,747,2025-01-28 14:00:00,14,1,9.618342547090773,0,5.0,5.0,22.76450687656834,18.357524819926905,0.6768847211920543,747,0.11117342612433528,0
5625,85,293.25,INR,upi,invalid_cvv,2,18,16.0,2.0,0.9203841122227442,297.5623567324972,1055,2025-03-16 12:00:00,12,6,0.2865082734096722,1,2.0,10.0,16.53124204069429,17.73913897565097,0.07961588777725581,1055,0.026510668150817984,0
5626,503,139.11,INR,emi,bank_declined,1,11,6.0,5.0,0.5682988801887093,168.8224954006715,1107,2025-03-26 23:00:00,23,2,10.50973355416841,0,5.0,6.0,15.347499581879227,9.064017187806085,0.43170111981129067,1107,0.01,0
5627,1392,46.88,INR,wallet,card_blocked,2,18,15.0,3.0,0.841990599453786,458.55622632472745,80,2025-01-12 20:00:00,20,6,21.170866186280485,1,3.0,10.0,25.475345906929302,1.8402105381127967,0.15800940054621404,80,0.32783138723139116,0
5628,1381,297.21,INR,netbanking,authentication_failed,1,9,5.0,4.0,0.6637060173821363,638.8426956515293,385,2025-03-02 10:00:00,10,6,9.096483499771406,0,4.0,5.0,70.98252173905881,4.18708708451615,0.3362939826178637,385,0.1821567864134995,1
5629,331,31.35,INR,card,authentication_failed,1,17,6.0,11.0,0.3712049525215936,81.75015734596039,482,2025-01-10 17:00:00,17,4,0.6577228508431111,0,5.0,6.0,4.808832785056493,6.519253507300256,0.6287950474784064,482,0.12103393130356233,0
5630,179,464.78,INR,upi,merchant_error,2,15,3.0,12.0,0.20418470560757346,630.2346940784549,1294,2025-02-12 23:00:00,23,2,1.2732427431797149,1,5.0,3.0,42.015646271897,11.062069520298616,0.7958152943924266,1294,0.1515441584982042,0
5631,1293,27.71,INR,upi,daily_limit_exceeded,3,21,8.0,13.0,0.4191919178649078,100.51424639614385,850,2025-02-16 14:00:00,14,6,2.2492244617502464,1,5.0,8.0,4.786392685530659,5.789328586383597,0.5808080821350923,850,0.01,0
5632,566,57.63,INR,upi,bank_declined,1,7,1.0,6.0,0.26833350248534044,20.263206114215894,1129,2025-03-22 12:00:00,12,5,1.210589683183683,0,5.0,1.0,2.8947437306022707,19.908498079037102,0.7316664975146596,1129,0.1324686514006942,0
5633,291,2604.35,INR,netbanking,authentication_failed,1,19,7.0,12.0,0.39073484093019806,406.22274032157867,1254,2025-01-01 09:00:00,9,2,8.61568075796502,0,5.0,7.0,21.38014422745151,121.8116198045141,0.6092651590698019,1254,0.15508804708315238,0
5634,470,2995.55,INR,netbanking,insufficient_funds,1,15,12.0,3.0,0.8100640598944818,368.04946442387603,554,2025-01-24 13:00:00,13,4,0.5969987742866931,0,3.0,10.0,24.536630961591737,122.08481289420156,0.18993594010551818,554,0.07514350584410182,0
5635,928,213.62,INR,emi,merchant_error,3,11,7.0,4.0,0.6760371389019049,2443.3820443388936,1076,2025-01-05 12:00:00,12,6,4.202706195915583,1,4.0,7.0,222.12564039444487,0.9617079758134145,0.32396286109809513,1076,0.36977218177030846,0
5636,166,1165.67,INR,netbanking,insufficient_funds,1,22,13.0,9.0,0.6032010381018488,985.898467599347,427,2025-02-21 09:00:00,9,4,1.430603599220715,0,5.0,10.0,44.81356670906123,26.01154261091884,0.3967989618981512,427,0.30317098490849687,1
5637,1351,2921.46,INR,emi,customer_cancelled,1,12,8.0,4.0,0.6689478125377608,274.29671806039994,1345,2025-01-09 13:00:00,13,3,2.125455871759831,0,4.0,8.0,22.85805983836666,127.8087475777977,0.3310521874622392,1345,0.09595470403340403,0
